"125,150,025, F1, 53hr, 05_17_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.032335907
"125,150,025, F2, 60hr, 05_17_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.032875368
"125,150,025, F3, 59hr, 05_17_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.032698878
"125,150,025, F4, 58hr, 05_17_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.032242541
"125,150,030, F1, 63hr, 05_17_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.032492726
"125,150,030, F2, 74hr, 05_17_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.031768611
"125,150,030, F3, 63hr, 05_17_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.032843137
"125,150,030, F4, 63hr, 05_17_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.032746823
"125,250,025, F1, 07_21_21,Circ.png_B_Simple Segmentation Stage 2.tif",0.036837376
"125,250,025, F2, 24hr, 04_11_2021, Circ.png_B_Simple Segmentation Stage 2.tif",0.036705461
"250,150,050, F1, 74hr, 05_17_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.033011272
"250,150,050, F2, 74hr, 05_17_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.033184945
"250,150,050, F4, 74hr, 05_17_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.033198381
"250,150,060, F2, 74hr, 05_17_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.033117932
"250,150,060, F3, 74hr, 05_17_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.032721468
"250,150,060, F4, 74hr, 05_17_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.033064516
"250,150,080, F1, 74hr, 05_17_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.03172147
"250,150,080, F2, 74hr, 05_17_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.033117932
"250,150,080, F3, 63hr, 05_17_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.032918507
"250,150,080, F4, 74hr, 05_17_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.032617343
"250,250,030, F2, 5_03_2021, Circ.png_B_Simple Segmentation Stage 2.tif",0.032747604
"250,250,030, F3, 5_03_2021, Circ.png_B_Simple Segmentation Stage 2.tif",0.032958199
"250,250,030, F4, 5_03_2021, Circ.png_B_Simple Segmentation Stage 2.tif",0.03326572
"250,250,050, F1 24hr, 04_11_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.031832298
"250,250,050, F2, 24hr, 04_11_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.032093933
"250,250,050, F3, 24hr, 04_11_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.032258065
"250,250,050, F4, 24hr, 04_11_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.032423883
"250,250,060, F1, 24hr, 04_11_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.03184466
"250,250,060, F2, 24hr, 04_11_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.03167246
"250,250,060, F3, 24hr, 04_11_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.031943903
"250,250,070, F1, 24hr, 04_11_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.032258065
"250,250,070, F1, 24hr, 04_15_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.032423883
"250,250,070, F2, 24hr, 04_11_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.032308905
"250,250,070, F2, 24hr, 04_15_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.032308905
"250,250,070, F3, 24hr, 04_11_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.032372681
"250,250,070, F3, 24hr, 04_15_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.032334385
"250,250,070, F4, 24hr, 04_11_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.032283465
"250,250,070, F4, 24hr, 04_15_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.031048845
"250,250,070, F5, 24hr, 04_15_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.032245379
"250,250,075, F1, 24hr, 04_11_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.032385466
"250,250,075, F2, 24hr, 04_11_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.031906615
"250,250,075, F3, 24hr, 04_11_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.030191458
"250,250,075, F4, 24hr, 04_11_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.03028065
"250,250,080 F1, 24hr 04_09_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.027296937
"250,250,080, F1, 24hr, 04_15_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.032372681
"250,250,080, F2, 24hr 4_9_2021, Circ.png_B_Simple Segmentation Stage 2.tif",0.031037093
"250,250,080, F2, 24hr, 04_15_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.032462391
"250,250,080, F3, 24hr, 04_15_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.031943903
"250,250,080, F3, 24hr, 4_9_2021, Circ.png_B_Simple Segmentation Stage 2.tif",0.032526775
"125,200,030, F1, 43h, 5_07_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.032988676
"125,200,030, F2, 43h, 5_07_2021, Circ.png_B_Simple Segmentation Stage 2.tif",0.032843137
"125,200,030, F3, 43h, 5_07_2021, Circ.png_B_Simple Segmentation Stage 2.tif",0.032714844
"250,200,060, F1, 05_07_2021, Circ.png_B_Simple Segmentation Stage 2.tif",0.032760687
"250,200,060, F1, 25h, 05_07_2021, Circ.png_B_Simple Segmentation Stage 2.tif",0.032813125
"250,200,060, F2, 43h, 5_07_2021, Circ.png_B_Simple Segmentation Stage 2.tif",0.032984714
"250,200,060, F3, 05_07_2021, Circ.png_B_Simple Segmentation Stage 2.tif",0.033455732
"250,200,060, F3, 25h, 05_07_2021, Circ.png_B_Simple Segmentation Stage 2.tif",0.033374033
"250,200,060, F4, 41h, 05_07_2021, Circ.png_B_Simple Segmentation Stage 2.tif",0.032852564
"250,200,080, F1, 25h, 05_07_2021, Circ.png_B_Simple Segmentation Stage 2.tif",0.03071161
"250,200,080, F2, 26h, 05_07_2021, Circ.png_B_Simple Segmentation Stage 2.tif",0.032513878
"250,200,080, F3, 31h, 05_07_2021, Circ.png_B_Simple Segmentation Stage 2.tif",0.033051189
"250,200,080, F4, 26h, 05_07_2021, Circ.png_B_Simple Segmentation Stage 2.tif",0.032423883
"250,250,080, F1 5_02_2021, Circ.png_B_Simple Segmentation Stage 2.tif",0.031095942
"250,250,080, F2, 5_02_2021, Circ.png_B_Simple Segmentation Stage 2.tif",0.031635802
"250,250,080, F3, 5_02_2021, Circ.png_B_Simple Segmentation Stage 2.tif",0.030147059
"125,225,025, F1, 26hr, 06_17_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.032762836
"125,225,025, F2, 24hr, 06_17_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.033201189
"125,225,025, F3, 26hr, 06_17_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.033004926
"125,225,025, F4, 26hr, 06_17_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.032587549
"125,225,030, F1, 42.5hr, 06_17_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.03294002
"125,225,030, F3, 42.5hr, 06_17_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.033300199
"125,225,030, F4, 42.5hr, 06_17_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.032746823
"250,225,050, F1, 24hr, 06_17_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.032997988
"250,225,050, F2, 24hr, 06_17_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.031214313
"250,225,050, F3, 24hr, 06_17_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.033104562
"250,225,050, F4, 24hr, 06_17_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.032760687
"250,225,060, F1, 24hr, 06_17_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.032760687
"250,225,060, F2, 24hr, 06_17_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.032220039
"250,225,060, F3, 24hr, 06_17_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.032156863
"250,225,060, F4, 24hr, 06_17_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.032604374
"250,225,080, F1, 27hr, Angle 1, 06_17_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.033024567
"250,225,080, F1, 27hr, Angle 2, 06_17_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.032997988
"250,225,080, F2, 28.5hr, 06_17_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.033024567
"250,225,080, F3, 29hr, 06_17_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.032734531
"250,225,080, F4, 25hr, 06_17_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.032931727
"250,200,080, F1, 07_06_21,Circ.png_B_Simple Segmentation Stage 2.tif",0.031943903
"250,200,080, F2, 07_06_21,Circ.png_B_Simple Segmentation Stage 2.tif",0.032334385
"250,200,080, F3, 07_06_21,Circ.png_B_Simple Segmentation Stage 2.tif",0.03151422
"250,200,080, F4, 07_06_21,Circ.png_B_Simple Segmentation Stage 2.tif",0.031770632
"125,250,030, F1, 07_21_21,Circ.png_B_Simple Segmentation Stage 2.tif",0.030004478
"125,250,025, F1, 24hr, 04_11_21, Circ.png_B_Simple Segmentation Stage 2.tif",0.030635574
"125,250,025, F2, 07_21_21,Circ.png_B_Simple Segmentation Stage 2.tif",0.030607583
"125,250,030, F2, 07_21_21,Circ.png_B_Simple Segmentation Stage 2.tif",0.032682927
"125,250,030, F4, 07_21_21,Circ.png_B_Simple Segmentation Stage 2.tif",0.030733945
"250,200,060, F1, 05_07_2021, Circ.png_B_Simple Segmentation Stage 2.tif",0.032760687
"250,200,060, F1, 25h, 05_07_2021, Circ.png_B_Simple Segmentation Stage 2.tif",0.0328
"250,200,060, F2, 43h, 5_07_2021, Circ.png_B_Simple Segmentation Stage 2.tif",0.033011272
"250,200,060, F3, 05_07_2021, Circ.png_B_Simple Segmentation Stage 2.tif",0.033428455
"250,200,060, F3, 25h, 05_07_2021, Circ.png_B_Simple Segmentation Stage 2.tif",0.033387622
"250,200,060, F4, 41h, 05_07_2021, Circ.png_B_Simple Segmentation Stage 2.tif",0.032813125
"250,200,080, F1, 25h, 05_07_2021, Circ.png_B_Simple Segmentation Stage 2.tif",0.033211827
"250,200,080, F2, 26h, 05_07_2021, Circ.png_B_Simple Segmentation Stage 2.tif",0.032500991
"250,200,080, F3, 31h, 05_07_2021, Circ.png_B_Simple Segmentation Stage 2.tif",0.033051189
"250,200,080, F4, 26h, 05_07_2021, Circ.png_B_Simple Segmentation Stage 2.tif",0.032398262
"250,200,080, F1, 07_06_21,Circ.png_B_Simple Segmentation Stage 2.tif",0.031919035
"250,200,080, F2, 07_06_21,Circ.png_B_Simple Segmentation Stage 2.tif",0.032258065
"250,200,080, F3, 07_06_21,Circ.png_B_Simple Segmentation Stage 2.tif",0.03151422
"250,200,080, F4, 07_06_21,Circ.png_B_Simple Segmentation Stage 2.tif",0.031782946
